model,distance,density,seed,sample_id,correct,pred,label,layer,signal_attention_mass,attention_entropy
longformer,20,1,2,47,0,2,3,0,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,1,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,2,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,3,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,4,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,5,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,6,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,7,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,8,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,9,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,10,0.0,3.315722363339546e-09
longformer,20,1,2,47,0,2,3,11,0.0,3.315722363339546e-09
longformer,20,1,2,48,1,2,2,0,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,1,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,2,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,3,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,4,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,5,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,6,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,7,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,8,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,9,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,10,0.0,3.0670430639645474e-09
longformer,20,1,2,48,1,2,2,11,0.0,3.0670430639645474e-09
longformer,20,1,2,49,0,1,0,0,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,1,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,2,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,3,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,4,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,5,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,6,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,7,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,8,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,9,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,10,0.0,3.288091132702675e-09
longformer,20,1,2,49,0,1,0,11,0.0,3.288091132702675e-09
longformer,20,1,3,0,1,2,2,0,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,1,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,2,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,3,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,4,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,5,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,6,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,7,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,8,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,9,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,10,0.0,3.398615611160949e-09
longformer,20,1,3,0,1,2,2,11,0.0,3.398615611160949e-09
longformer,20,1,3,1,0,0,1,0,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,1,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,2,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,3,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,4,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,5,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,6,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,7,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,8,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,9,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,10,0.0,2.7907329780418877e-09
longformer,20,1,3,1,0,0,1,11,0.0,2.7907329780418877e-09
longformer,20,1,3,2,1,2,2,0,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,1,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,2,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,3,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,4,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,5,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,6,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,7,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,8,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,9,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,10,0.0,3.315722363339546e-09
longformer,20,1,3,2,1,2,2,11,0.0,3.315722363339546e-09
longformer,20,1,3,3,0,3,2,0,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,1,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,2,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,3,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,4,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,5,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,6,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,7,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,8,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,9,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,10,0.0,3.260460346155014e-09
longformer,20,1,3,3,0,3,2,11,0.0,3.260460346155014e-09
longformer,20,1,3,4,0,0,2,0,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,1,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,2,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,3,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,4,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,5,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,6,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,7,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,8,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,9,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,10,0.0,2.9012570124109516e-09
longformer,20,1,3,4,0,0,2,11,0.0,2.9012570124109516e-09
longformer,20,1,3,5,0,1,0,0,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,1,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,2,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,3,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,4,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,5,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,6,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,7,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,8,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,9,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,10,0.0,2.9288880210032175e-09
longformer,20,1,3,5,0,1,0,11,0.0,2.9288880210032175e-09
longformer,20,1,3,6,1,2,2,0,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,1,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,2,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,3,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,4,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,5,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,6,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,7,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,8,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,9,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,10,0.0,3.5644016627145447e-09
longformer,20,1,3,6,1,2,2,11,0.0,3.5644016627145447e-09
longformer,20,1,3,7,1,3,3,0,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,1,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,2,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,3,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,4,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,5,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,6,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,7,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,8,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,9,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,10,0.0,4.00649824428001e-09
longformer,20,1,3,7,1,3,3,11,0.0,4.00649824428001e-09
longformer,20,1,3,8,0,2,1,0,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,1,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,2,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,3,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,4,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,5,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,6,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,7,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,8,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,9,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,10,0.0,3.315722363339546e-09
longformer,20,1,3,8,0,2,1,11,0.0,3.315722363339546e-09
longformer,20,1,3,9,0,2,1,0,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,1,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,2,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,3,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,4,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,5,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,6,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,7,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,8,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,9,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,10,0.0,3.205198328970482e-09
longformer,20,1,3,9,0,2,1,11,0.0,3.205198328970482e-09
longformer,20,1,3,10,1,3,3,0,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,1,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,2,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,3,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,4,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,5,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,6,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,7,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,8,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,9,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,10,0.0,3.0394120553722814e-09
longformer,20,1,3,10,1,3,3,11,0.0,3.0394120553722814e-09
longformer,20,1,3,11,0,2,3,0,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,1,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,2,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,3,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,4,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,5,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,6,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,7,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,8,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,9,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,10,0.0,2.9841500381877495e-09
longformer,20,1,3,11,0,2,3,11,0.0,2.9841500381877495e-09
longformer,20,1,3,12,1,2,2,0,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,1,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,2,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,3,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,4,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,5,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,6,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,7,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,8,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,9,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,10,0.0,3.370984380524078e-09
longformer,20,1,3,12,1,2,2,11,0.0,3.370984380524078e-09
longformer,20,1,3,13,0,0,2,0,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,1,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,2,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,3,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,4,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,5,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,6,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,7,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,8,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,9,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,10,0.0,3.8407117486372044e-09
longformer,20,1,3,13,0,0,2,11,0.0,3.8407117486372044e-09
longformer,20,1,3,14,1,0,0,0,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,1,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,2,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,3,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,4,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,5,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,6,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,7,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,8,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,9,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,10,0.0,3.260460346155014e-09
longformer,20,1,3,14,1,0,0,11,0.0,3.260460346155014e-09
longformer,20,1,3,15,1,2,2,0,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,1,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,2,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,3,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,4,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,5,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,6,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,7,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,8,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,9,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,10,0.0,3.4815088589823517e-09
longformer,20,1,3,15,1,2,2,11,0.0,3.4815088589823517e-09
longformer,20,1,3,16,0,3,0,0,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,1,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,2,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,3,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,4,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,5,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,6,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,7,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,8,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,9,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,10,0.0,3.370984380524078e-09
longformer,20,1,3,16,0,3,0,11,0.0,3.370984380524078e-09
longformer,20,1,3,17,1,0,0,0,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,1,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,2,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,3,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,4,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,5,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,6,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,7,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,8,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,9,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,10,0.0,3.5367706541222788e-09
longformer,20,1,3,17,1,0,0,11,0.0,3.5367706541222788e-09
longformer,20,1,3,18,0,1,2,0,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,1,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,2,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,3,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,4,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,5,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,6,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,7,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,8,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,9,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,10,0.0,2.8736260038186856e-09
longformer,20,1,3,18,0,1,2,11,0.0,2.8736260038186856e-09
longformer,20,1,3,19,0,3,1,0,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,1,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,2,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,3,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,4,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,5,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,6,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,7,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,8,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,9,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,10,0.0,3.370984380524078e-09
longformer,20,1,3,19,0,3,1,11,0.0,3.370984380524078e-09
longformer,20,1,3,20,1,1,1,0,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,1,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,2,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,3,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,4,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,5,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,6,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,7,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,8,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,9,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,10,0.0,3.6472949105359476e-09
longformer,20,1,3,20,1,1,1,11,0.0,3.6472949105359476e-09
longformer,20,1,3,21,0,1,0,0,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,1,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,2,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,3,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,4,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,5,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,6,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,7,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,8,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,9,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,10,0.0,2.9565190295954835e-09
longformer,20,1,3,21,0,1,0,11,0.0,2.9565190295954835e-09
longformer,20,1,3,22,0,0,3,0,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,1,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,2,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,3,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,4,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,5,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,6,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,7,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,8,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,9,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,10,0.0,3.813080962089543e-09
longformer,20,1,3,22,0,0,3,11,0.0,3.813080962089543e-09
longformer,20,1,3,23,0,2,1,0,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,1,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,2,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,3,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,4,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,5,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,6,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,7,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,8,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,9,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,10,0.0,3.4538778503900858e-09
longformer,20,1,3,23,0,2,1,11,0.0,3.4538778503900858e-09
longformer,20,1,3,24,0,0,1,0,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,1,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,2,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,3,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,4,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,5,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,6,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,7,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,8,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,9,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,10,0.0,2.7078399522650898e-09
longformer,20,1,3,24,0,0,1,11,0.0,2.7078399522650898e-09
longformer,20,1,3,25,0,1,0,0,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,1,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,2,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,3,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,4,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,5,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,6,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,7,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,8,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,9,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,10,0.0,3.5367706541222788e-09
longformer,20,1,3,25,0,1,0,11,0.0,3.5367706541222788e-09
longformer,20,1,3,26,0,0,1,0,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,1,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,2,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,3,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,4,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,5,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,6,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,7,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,8,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,9,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,10,0.0,2.9288880210032175e-09
longformer,20,1,3,26,0,0,1,11,0.0,2.9288880210032175e-09
longformer,20,1,3,27,1,3,3,0,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,1,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,2,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,3,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,4,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,5,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,6,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,7,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,8,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,9,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,10,0.0,3.177567542422821e-09
longformer,20,1,3,27,1,3,3,11,0.0,3.177567542422821e-09
longformer,20,1,3,28,1,0,0,0,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,1,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,2,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,3,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,4,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,5,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,6,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,7,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,8,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,9,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,10,0.0,3.4538778503900858e-09
longformer,20,1,3,28,1,0,0,11,0.0,3.4538778503900858e-09
longformer,20,1,3,29,0,0,2,0,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,1,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,2,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,3,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,4,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,5,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,6,0.0,3.0670430639645474e-09
longformer,20,1,3,29,0,0,2,7,0.0,3.0670430639645474e-09
