model,distance,density,seed,sample_id,correct,pred,label,layer,signal_attention_mass,attention_entropy
bert,50,5,1,155,0,3,0,6,0.021810829639434814,2.6472644805908203
bert,50,5,1,155,0,3,0,7,0.00234518526121974,1.7129268646240234
bert,50,5,1,155,0,3,0,8,0.011239022016525269,1.7899694442749023
bert,50,5,1,155,0,3,0,9,0.035324689000844955,3.3264031410217285
bert,50,5,1,155,0,3,0,10,0.07433661073446274,4.039829254150391
bert,50,5,1,155,0,3,0,11,0.16571339964866638,3.638132095336914
bert,50,5,1,156,1,0,0,0,0.1898673176765442,4.424336910247803
bert,50,5,1,156,1,0,0,1,0.17698253691196442,4.09172248840332
bert,50,5,1,156,1,0,0,2,0.08107355237007141,2.624770402908325
bert,50,5,1,156,1,0,0,3,0.10467731207609177,3.4206857681274414
bert,50,5,1,156,1,0,0,4,0.06436008214950562,2.658237934112549
bert,50,5,1,156,1,0,0,5,0.016698012128472328,2.3815457820892334
bert,50,5,1,156,1,0,0,6,0.012895584106445312,2.6012043952941895
bert,50,5,1,156,1,0,0,7,0.002626562723889947,1.619504451751709
bert,50,5,1,156,1,0,0,8,0.012164267711341381,1.8725664615631104
bert,50,5,1,156,1,0,0,9,0.02779078111052513,3.3405678272247314
bert,50,5,1,156,1,0,0,10,0.0693889856338501,4.172773838043213
bert,50,5,1,156,1,0,0,11,0.1918761432170868,3.636915922164917
bert,50,5,1,157,1,1,1,0,0.07106955349445343,4.470277309417725
bert,50,5,1,157,1,1,1,1,0.0692266896367073,4.1438775062561035
bert,50,5,1,157,1,1,1,2,0.03940602391958237,2.804434061050415
bert,50,5,1,157,1,1,1,3,0.04872666299343109,3.4472274780273438
bert,50,5,1,157,1,1,1,4,0.03427118435502052,2.7864060401916504
bert,50,5,1,157,1,1,1,5,0.010339807718992233,2.4702157974243164
bert,50,5,1,157,1,1,1,6,0.00519912876188755,2.4516708850860596
bert,50,5,1,157,1,1,1,7,0.0005212512915022671,1.5428364276885986
bert,50,5,1,157,1,1,1,8,0.004005350638180971,1.79716157913208
bert,50,5,1,157,1,1,1,9,0.010289645753800869,3.334681510925293
bert,50,5,1,157,1,1,1,10,0.019861839711666107,4.008103370666504
bert,50,5,1,157,1,1,1,11,0.05425845831632614,3.601716995239258
bert,50,5,1,158,1,2,2,0,0.07682749629020691,4.560073375701904
bert,50,5,1,158,1,2,2,1,0.06958970427513123,4.27988862991333
bert,50,5,1,158,1,2,2,2,0.03952271491289139,2.928920269012451
bert,50,5,1,158,1,2,2,3,0.05491681769490242,3.643296003341675
bert,50,5,1,158,1,2,2,4,0.051174137741327286,2.822263479232788
bert,50,5,1,158,1,2,2,5,0.007985034957528114,2.3764309883117676
bert,50,5,1,158,1,2,2,6,0.0030597529839724302,2.2241106033325195
bert,50,5,1,158,1,2,2,7,0.000618790159933269,1.5753742456436157
bert,50,5,1,158,1,2,2,8,0.004894917830824852,1.9457119703292847
bert,50,5,1,158,1,2,2,9,0.008005720563232899,3.425342082977295
bert,50,5,1,158,1,2,2,10,0.021024616435170174,4.219954013824463
bert,50,5,1,158,1,2,2,11,0.03525855019688606,3.726749897003174
bert,50,5,1,159,0,3,2,0,0.08714593946933746,4.696997165679932
bert,50,5,1,159,0,3,2,1,0.0858861654996872,4.416435241699219
bert,50,5,1,159,0,3,2,2,0.04732969403266907,2.963303565979004
bert,50,5,1,159,0,3,2,3,0.04873597249388695,3.7583062648773193
bert,50,5,1,159,0,3,2,4,0.02274942398071289,2.969977855682373
bert,50,5,1,159,0,3,2,5,0.007447366137057543,2.4291586875915527
bert,50,5,1,159,0,3,2,6,0.0029916774947196245,2.4273135662078857
bert,50,5,1,159,0,3,2,7,0.0005323846125975251,1.6719250679016113
bert,50,5,1,159,0,3,2,8,0.004180168733000755,1.9124817848205566
bert,50,5,1,159,0,3,2,9,0.007848103530704975,3.470579147338867
bert,50,5,1,159,0,3,2,10,0.025791674852371216,4.361945152282715
bert,50,5,1,159,0,3,2,11,0.03816048055887222,3.8129117488861084
bert,50,5,1,160,1,1,1,0,0.19023436307907104,4.432738780975342
bert,50,5,1,160,1,1,1,1,0.18945959210395813,4.178215980529785
bert,50,5,1,160,1,1,1,2,0.11307348310947418,3.010521173477173
bert,50,5,1,160,1,1,1,3,0.1141514778137207,3.5727322101593018
bert,50,5,1,160,1,1,1,4,0.10797102749347687,2.8179497718811035
bert,50,5,1,160,1,1,1,5,0.021034127101302147,2.2477645874023438
bert,50,5,1,160,1,1,1,6,0.01704496145248413,2.4378042221069336
bert,50,5,1,160,1,1,1,7,0.0031111729331314564,1.467739224433899
bert,50,5,1,160,1,1,1,8,0.01993419975042343,1.9754774570465088
bert,50,5,1,160,1,1,1,9,0.04142684489488602,3.3622114658355713
bert,50,5,1,160,1,1,1,10,0.08107371628284454,4.025251388549805
bert,50,5,1,160,1,1,1,11,0.17375448346138,3.661733627319336
bert,50,5,1,161,1,2,2,0,0.10397116839885712,4.615293502807617
bert,50,5,1,161,1,2,2,1,0.08995003998279572,4.306292533874512
bert,50,5,1,161,1,2,2,2,0.047235988080501556,2.8870697021484375
bert,50,5,1,161,1,2,2,3,0.05563204735517502,3.5940542221069336
bert,50,5,1,161,1,2,2,4,0.03662048652768135,2.8252601623535156
bert,50,5,1,161,1,2,2,5,0.012705434113740921,2.4708783626556396
bert,50,5,1,161,1,2,2,6,0.003778260899707675,2.4672482013702393
bert,50,5,1,161,1,2,2,7,0.0006154953734949231,1.5471320152282715
bert,50,5,1,161,1,2,2,8,0.005606264807283878,1.8658064603805542
bert,50,5,1,161,1,2,2,9,0.010953092016279697,3.264364004135132
bert,50,5,1,161,1,2,2,10,0.030703794211149216,4.218694686889648
bert,50,5,1,161,1,2,2,11,0.09185416251420975,3.766908884048462
bert,50,5,1,162,1,3,3,0,0.1696264147758484,4.483704566955566
bert,50,5,1,162,1,3,3,1,0.1574326604604721,4.236234188079834
bert,50,5,1,162,1,3,3,2,0.07512067258358002,2.9102346897125244
bert,50,5,1,162,1,3,3,3,0.08540810644626617,3.5930471420288086
bert,50,5,1,162,1,3,3,4,0.03785090893507004,2.8846120834350586
bert,50,5,1,162,1,3,3,5,0.01540441159158945,2.3854281902313232
bert,50,5,1,162,1,3,3,6,0.018686093389987946,2.3789162635803223
bert,50,5,1,162,1,3,3,7,0.00898238830268383,1.4889397621154785
bert,50,5,1,162,1,3,3,8,0.014055345207452774,1.7554091215133667
bert,50,5,1,162,1,3,3,9,0.04655926302075386,3.206840991973877
bert,50,5,1,162,1,3,3,10,0.08050534874200821,4.178663730621338
bert,50,5,1,162,1,3,3,11,0.19900985062122345,3.5171396732330322
bert,50,5,1,163,1,3,3,0,0.0697823166847229,4.464237213134766
bert,50,5,1,163,1,3,3,1,0.06402284651994705,4.15756368637085
bert,50,5,1,163,1,3,3,2,0.03111095540225506,2.8083198070526123
bert,50,5,1,163,1,3,3,3,0.037127621471881866,3.470787763595581
bert,50,5,1,163,1,3,3,4,0.0366235077381134,2.776843786239624
bert,50,5,1,163,1,3,3,5,0.0095199691131711,2.47367787361145
bert,50,5,1,163,1,3,3,6,0.0052411798387765884,2.5493483543395996
bert,50,5,1,163,1,3,3,7,0.0005657119327224791,1.6381101608276367
bert,50,5,1,163,1,3,3,8,0.005252192262560129,1.813841700553894
bert,50,5,1,163,1,3,3,9,0.009641463868319988,3.5668768882751465
bert,50,5,1,163,1,3,3,10,0.039035625755786896,4.297290802001953
bert,50,5,1,163,1,3,3,11,0.05055701732635498,3.730865001678467
bert,50,5,1,164,1,0,0,0,0.0676942691206932,4.551091194152832
bert,50,5,1,164,1,0,0,1,0.06660167872905731,4.25987434387207
bert,50,5,1,164,1,0,0,2,0.03501686081290245,2.8672120571136475
bert,50,5,1,164,1,0,0,3,0.044513024389743805,3.632002592086792
bert,50,5,1,164,1,0,0,4,0.01975099742412567,2.975757598876953
bert,50,5,1,164,1,0,0,5,0.005713723134249449,2.4515819549560547
bert,50,5,1,164,1,0,0,6,0.003007542807608843,2.5326955318450928
bert,50,5,1,164,1,0,0,7,0.00031588267302140594,1.702802300453186
bert,50,5,1,164,1,0,0,8,0.002621474675834179,1.9055202007293701
bert,50,5,1,164,1,0,0,9,0.0070586721412837505,3.3434622287750244
bert,50,5,1,164,1,0,0,10,0.025621559470891953,4.270970344543457
bert,50,5,1,164,1,0,0,11,0.13030977547168732,3.7267794609069824
bert,50,5,1,165,1,1,1,0,0.1335526704788208,4.410881042480469
bert,50,5,1,165,1,1,1,1,0.11125794053077698,4.119739532470703
bert,50,5,1,165,1,1,1,2,0.06214970722794533,2.7687015533447266
bert,50,5,1,165,1,1,1,3,0.06350340694189072,3.4378535747528076
bert,50,5,1,165,1,1,1,4,0.02549459971487522,2.824242353439331
bert,50,5,1,165,1,1,1,5,0.010902890004217625,2.2822928428649902
bert,50,5,1,165,1,1,1,6,0.005799116101115942,2.4282751083374023
bert,50,5,1,165,1,1,1,7,0.0011897246586158872,1.5887559652328491
bert,50,5,1,165,1,1,1,8,0.006324240937829018,1.703856110572815
bert,50,5,1,165,1,1,1,9,0.013209210708737373,3.3064470291137695
bert,50,5,1,165,1,1,1,10,0.0313604399561882,4.070101737976074
bert,50,5,1,165,1,1,1,11,0.06607119739055634,3.62308406829834
bert,50,5,1,166,0,1,3,0,0.055236972868442535,4.514103889465332
bert,50,5,1,166,0,1,3,1,0.055220410227775574,4.209801197052002
bert,50,5,1,166,0,1,3,2,0.032268695533275604,2.8436338901519775
bert,50,5,1,166,0,1,3,3,0.03125439211726189,3.5563764572143555
bert,50,5,1,166,0,1,3,4,0.02635669894516468,2.8238778114318848
bert,50,5,1,166,0,1,3,5,0.008528412319719791,2.415250778198242
bert,50,5,1,166,0,1,3,6,0.004608193412423134,2.423372507095337
bert,50,5,1,166,0,1,3,7,0.0007184993010014296,1.7020310163497925
bert,50,5,1,166,0,1,3,8,0.0033155144192278385,1.7240962982177734
bert,50,5,1,166,0,1,3,9,0.009536481462419033,3.4737274646759033
bert,50,5,1,166,0,1,3,10,0.025913076475262642,4.354659080505371
bert,50,5,1,166,0,1,3,11,0.0610930509865284,3.765092372894287
bert,50,5,1,167,0,0,1,0,0.08357903361320496,4.471195220947266
bert,50,5,1,167,0,0,1,1,0.07519415020942688,4.177124500274658
bert,50,5,1,167,0,0,1,2,0.04601914435625076,2.7961220741271973
bert,50,5,1,167,0,0,1,3,0.053495440632104874,3.568075656890869
bert,50,5,1,167,0,0,1,4,0.052598707377910614,2.798182964324951
bert,50,5,1,167,0,0,1,5,0.009787948802113533,2.2835378646850586
bert,50,5,1,167,0,0,1,6,0.006419181823730469,2.4154131412506104
bert,50,5,1,167,0,0,1,7,0.0007291109068319201,1.5833582878112793
bert,50,5,1,167,0,0,1,8,0.0056122224777936935,1.9278452396392822
bert,50,5,1,167,0,0,1,9,0.012577460147440434,3.4666781425476074
bert,50,5,1,167,0,0,1,10,0.03723587840795517,4.26269006729126
bert,50,5,1,167,0,0,1,11,0.09541791677474976,3.654780149459839
bert,50,5,1,168,0,2,3,0,0.07022695988416672,4.272519588470459
bert,50,5,1,168,0,2,3,1,0.07888668775558472,4.0070390701293945
bert,50,5,1,168,0,2,3,2,0.04839395731687546,2.677062511444092
bert,50,5,1,168,0,2,3,3,0.04890403151512146,3.3130180835723877
bert,50,5,1,168,0,2,3,4,0.04103466868400574,2.6917426586151123
bert,50,5,1,168,0,2,3,5,0.017270956188440323,2.4213902950286865
bert,50,5,1,168,0,2,3,6,0.009539179503917694,2.5009214878082275
bert,50,5,1,168,0,2,3,7,0.0014112878125160933,1.577651023864746
bert,50,5,1,168,0,2,3,8,0.00960876327008009,2.019237756729126
bert,50,5,1,168,0,2,3,9,0.021316345781087875,3.40675687789917
bert,50,5,1,168,0,2,3,10,0.04736432805657387,4.0462846755981445
bert,50,5,1,168,0,2,3,11,0.08054590970277786,3.584212064743042
bert,50,5,1,169,0,0,3,0,0.13044220209121704,4.4846696853637695
bert,50,5,1,169,0,0,3,1,0.1090983897447586,4.17681884765625
bert,50,5,1,169,0,0,3,2,0.057178743183612823,2.7326483726501465
bert,50,5,1,169,0,0,3,3,0.07803216576576233,3.5115294456481934
bert,50,5,1,169,0,0,3,4,0.05769539624452591,2.8817028999328613
bert,50,5,1,169,0,0,3,5,0.024201195687055588,2.3172149658203125
bert,50,5,1,169,0,0,3,6,0.01145565789192915,2.4429023265838623
bert,50,5,1,169,0,0,3,7,0.003343647811561823,1.5204129219055176
bert,50,5,1,169,0,0,3,8,0.010737168602645397,1.797674298286438
bert,50,5,1,169,0,0,3,9,0.02719683013856411,3.2824692726135254
bert,50,5,1,169,0,0,3,10,0.05866217613220215,4.141219139099121
bert,50,5,1,169,0,0,3,11,0.07657215744256973,3.68210506439209
bert,50,5,1,170,1,2,2,0,0.09804382175207138,4.432287693023682
bert,50,5,1,170,1,2,2,1,0.08046592772006989,4.097902774810791
bert,50,5,1,170,1,2,2,2,0.04011149704456329,2.5972962379455566
bert,50,5,1,170,1,2,2,3,0.04325338453054428,3.480074167251587
bert,50,5,1,170,1,2,2,4,0.017099393531680107,2.7870283126831055
bert,50,5,1,170,1,2,2,5,0.008999168872833252,2.411325693130493
bert,50,5,1,170,1,2,2,6,0.005445961374789476,2.5597896575927734
bert,50,5,1,170,1,2,2,7,0.0010338120628148317,1.7829583883285522
bert,50,5,1,170,1,2,2,8,0.003490927629172802,1.770543098449707
bert,50,5,1,170,1,2,2,9,0.009813791140913963,3.43241548538208
bert,50,5,1,170,1,2,2,10,0.028658278286457062,4.289206027984619
bert,50,5,1,170,1,2,2,11,0.1089964509010315,3.722215175628662
bert,50,5,1,171,1,3,3,0,0.07585625350475311,4.494781017303467
bert,50,5,1,171,1,3,3,1,0.08499545603990555,4.190027713775635
bert,50,5,1,171,1,3,3,2,0.04721993952989578,2.751605987548828
bert,50,5,1,171,1,3,3,3,0.05628284066915512,3.522690773010254
bert,50,5,1,171,1,3,3,4,0.028246251866221428,2.8289191722869873
bert,50,5,1,171,1,3,3,5,0.011929359287023544,2.434398651123047
bert,50,5,1,171,1,3,3,6,0.011417576111853123,2.658759355545044
bert,50,5,1,171,1,3,3,7,0.0011469556484371424,1.6926546096801758
bert,50,5,1,171,1,3,3,8,0.0062666963785886765,1.8709642887115479
bert,50,5,1,171,1,3,3,9,0.013647664338350296,3.370946168899536
bert,50,5,1,171,1,3,3,10,0.02718265727162361,4.272805690765381
bert,50,5,1,171,1,3,3,11,0.05472072586417198,3.65864634513855
bert,50,5,1,172,1,2,2,0,0.07646191120147705,4.414010047912598
bert,50,5,1,172,1,2,2,1,0.08134207874536514,4.120586395263672
bert,50,5,1,172,1,2,2,2,0.03976897895336151,2.772125720977783
bert,50,5,1,172,1,2,2,3,0.04893096536397934,3.4847781658172607
bert,50,5,1,172,1,2,2,4,0.0522758886218071,2.73270320892334
bert,50,5,1,172,1,2,2,5,0.006110408343374729,2.0548624992370605
bert,50,5,1,172,1,2,2,6,0.0038495708722621202,2.302264928817749
bert,50,5,1,172,1,2,2,7,0.000920881750062108,1.6458860635757446
bert,50,5,1,172,1,2,2,8,0.00499263359233737,1.6956509351730347
bert,50,5,1,172,1,2,2,9,0.012293769046664238,3.286977529525757
bert,50,5,1,172,1,2,2,10,0.0281587615609169,4.315710067749023
bert,50,5,1,172,1,2,2,11,0.08871982991695404,3.7212467193603516
bert,50,5,1,173,1,2,2,0,0.0989857017993927,4.724287986755371
bert,50,5,1,173,1,2,2,1,0.07168310880661011,4.405645370483398
bert,50,5,1,173,1,2,2,2,0.04444238916039467,2.9431934356689453
bert,50,5,1,173,1,2,2,3,0.04448331147432327,3.7516908645629883
bert,50,5,1,173,1,2,2,4,0.025429366156458855,2.8828823566436768
bert,50,5,1,173,1,2,2,5,0.015174128115177155,2.3058440685272217
bert,50,5,1,173,1,2,2,6,0.006708905100822449,2.560453176498413
bert,50,5,1,173,1,2,2,7,0.0018607883248478174,1.6371161937713623
bert,50,5,1,173,1,2,2,8,0.005859054625034332,1.944717288017273
bert,50,5,1,173,1,2,2,9,0.010717486031353474,3.4948630332946777
bert,50,5,1,173,1,2,2,10,0.040636781603097916,4.327484607696533
bert,50,5,1,173,1,2,2,11,0.05144030600786209,3.8335726261138916
bert,50,5,1,174,0,0,3,0,0.12264075875282288,4.44740104675293
bert,50,5,1,174,0,0,3,1,0.10648394376039505,4.163308143615723
bert,50,5,1,174,0,0,3,2,0.05237574130296707,2.7141432762145996
bert,50,5,1,174,0,0,3,3,0.06419280916452408,3.5098876953125
bert,50,5,1,174,0,0,3,4,0.03812275826931,2.860515594482422
bert,50,5,1,174,0,0,3,5,0.015376348048448563,2.3793346881866455
bert,50,5,1,174,0,0,3,6,0.008788561448454857,2.6289119720458984
bert,50,5,1,174,0,0,3,7,0.0016561553347855806,1.712486743927002
bert,50,5,1,174,0,0,3,8,0.007028164342045784,1.8572540283203125
bert,50,5,1,174,0,0,3,9,0.015228813514113426,3.458299160003662
bert,50,5,1,174,0,0,3,10,0.03752610832452774,4.315240859985352
bert,50,5,1,174,0,0,3,11,0.0589064322412014,3.77372407913208
bert,50,5,1,175,0,2,0,0,0.17235971987247467,4.316123008728027
bert,50,5,1,175,0,2,0,1,0.17921757698059082,3.9722557067871094
bert,50,5,1,175,0,2,0,2,0.09566812962293625,2.6650729179382324
bert,50,5,1,175,0,2,0,3,0.10046587884426117,3.3764567375183105
bert,50,5,1,175,0,2,0,4,0.08102917671203613,2.678795337677002
bert,50,5,1,175,0,2,0,5,0.030144356191158295,2.606539726257324
bert,50,5,1,175,0,2,0,6,0.02829596772789955,2.702575445175171
bert,50,5,1,175,0,2,0,7,0.0027183713391423225,1.6270716190338135
bert,50,5,1,175,0,2,0,8,0.012673725374042988,1.8018426895141602
bert,50,5,1,175,0,2,0,9,0.045986104756593704,3.325146198272705
bert,50,5,1,175,0,2,0,10,0.08334741741418839,4.013154029846191
bert,50,5,1,175,0,2,0,11,0.23864634335041046,3.526787281036377
bert,50,5,1,176,0,1,3,0,0.139341339468956,4.502828121185303
bert,50,5,1,176,0,1,3,1,0.14135588705539703,4.254776477813721
bert,50,5,1,176,0,1,3,2,0.07064507156610489,2.9313740730285645
bert,50,5,1,176,0,1,3,3,0.08176349103450775,3.643472909927368
bert,50,5,1,176,0,1,3,4,0.050573889166116714,2.9702792167663574
bert,50,5,1,176,0,1,3,5,0.015127565711736679,2.349874258041382
bert,50,5,1,176,0,1,3,6,0.012692599557340145,2.5538578033447266
bert,50,5,1,176,0,1,3,7,0.005025077611207962,1.6509534120559692
bert,50,5,1,176,0,1,3,8,0.010761838406324387,1.873155951499939
bert,50,5,1,176,0,1,3,9,0.031358975917100906,3.2533345222473145
bert,50,5,1,176,0,1,3,10,0.07167039066553116,4.288786888122559
bert,50,5,1,176,0,1,3,11,0.2342265248298645,3.716435432434082
bert,50,5,1,177,1,0,0,0,0.0525067076086998,4.4113359451293945
bert,50,5,1,177,1,0,0,1,0.06265395879745483,4.0820722579956055
bert,50,5,1,177,1,0,0,2,0.03278810530900955,2.6452386379241943
bert,50,5,1,177,1,0,0,3,0.059929922223091125,3.394184112548828
bert,50,5,1,177,1,0,0,4,0.038880668580532074,2.8673667907714844
bert,50,5,1,177,1,0,0,5,0.0077077895402908325,2.545346736907959
bert,50,5,1,177,1,0,0,6,0.0070512560196220875,2.534212112426758
bert,50,5,1,177,1,0,0,7,0.0003939761081710458,1.2727162837982178
bert,50,5,1,177,1,0,0,8,0.004726509563624859,2.069693088531494
bert,50,5,1,177,1,0,0,9,0.010994389653205872,3.2726144790649414
bert,50,5,1,177,1,0,0,10,0.019872907549142838,3.9431285858154297
bert,50,5,1,177,1,0,0,11,0.07417640835046768,3.701098680496216
bert,50,5,1,178,1,3,3,0,0.18132731318473816,4.50217866897583
bert,50,5,1,178,1,3,3,1,0.17727288603782654,4.224242210388184
bert,50,5,1,178,1,3,3,2,0.08302339911460876,2.898087501525879
bert,50,5,1,178,1,3,3,3,0.08571639657020569,3.5780835151672363
bert,50,5,1,178,1,3,3,4,0.0626189261674881,2.8473665714263916
bert,50,5,1,178,1,3,3,5,0.02232864871621132,2.480970621109009
bert,50,5,1,178,1,3,3,6,0.02577580139040947,2.445680856704712
bert,50,5,1,178,1,3,3,7,0.008241944946348667,1.584030032157898
bert,50,5,1,178,1,3,3,8,0.017805062234401703,1.8606085777282715
bert,50,5,1,178,1,3,3,9,0.0572161003947258,3.415113687515259
bert,50,5,1,178,1,3,3,10,0.10892067849636078,4.085980415344238
bert,50,5,1,178,1,3,3,11,0.21967348456382751,3.6594090461730957
bert,50,5,1,179,0,3,0,0,0.07009201496839523,4.53199577331543
bert,50,5,1,179,0,3,0,1,0.07628373056650162,4.243434906005859
bert,50,5,1,179,0,3,0,2,0.04227530211210251,2.8751509189605713
bert,50,5,1,179,0,3,0,3,0.047078754752874374,3.5835354328155518
bert,50,5,1,179,0,3,0,4,0.025046836584806442,2.868907928466797
bert,50,5,1,179,0,3,0,5,0.011246048845350742,2.4283835887908936
bert,50,5,1,179,0,3,0,6,0.006439003627747297,2.5587880611419678
bert,50,5,1,179,0,3,0,7,0.0009805854642763734,1.5839298963546753
bert,50,5,1,179,0,3,0,8,0.006461429409682751,1.989137053489685
bert,50,5,1,179,0,3,0,9,0.009572177194058895,3.4393343925476074
bert,50,5,1,179,0,3,0,10,0.024882329627871513,4.171224594116211
bert,50,5,1,179,0,3,0,11,0.040240269154310226,3.49703311920166
bert,50,5,1,180,0,3,2,0,0.12621597945690155,4.402504920959473
bert,50,5,1,180,0,3,2,1,0.1285804659128189,4.12221622467041
bert,50,5,1,180,0,3,2,2,0.06532399356365204,2.8621773719787598
bert,50,5,1,180,0,3,2,3,0.08604024350643158,3.512024402618408
bert,50,5,1,180,0,3,2,4,0.07681432366371155,2.8324358463287354
bert,50,5,1,180,0,3,2,5,0.011979183182120323,2.0268020629882812
bert,50,5,1,180,0,3,2,6,0.017011720687150955,2.195377826690674
bert,50,5,1,180,0,3,2,7,0.005992335267364979,1.7665059566497803
bert,50,5,1,180,0,3,2,8,0.013951961882412434,1.7913519144058228
bert,50,5,1,180,0,3,2,9,0.04172518849372864,3.1524405479431152
bert,50,5,1,180,0,3,2,10,0.08505696058273315,4.206185817718506
bert,50,5,1,180,0,3,2,11,0.12389709055423737,3.5314388275146484
bert,50,5,1,181,0,2,0,0,0.13212400674819946,4.397400379180908
bert,50,5,1,181,0,2,0,1,0.11566732078790665,4.143625259399414
bert,50,5,1,181,0,2,0,2,0.07265187054872513,2.91013240814209
bert,50,5,1,181,0,2,0,3,0.07056918740272522,3.521282196044922
bert,50,5,1,181,0,2,0,4,0.06190919503569603,2.8282439708709717
bert,50,5,1,181,0,2,0,5,0.020450659096240997,2.4361319541931152
bert,50,5,1,181,0,2,0,6,0.017788192257285118,2.5117969512939453
bert,50,5,1,181,0,2,0,7,0.0063055772334337234,1.5197975635528564
bert,50,5,1,181,0,2,0,8,0.01473976019769907,1.8963501453399658
bert,50,5,1,181,0,2,0,9,0.045581668615341187,3.510885238647461
bert,50,5,1,181,0,2,0,10,0.10290305316448212,4.2285990715026855
bert,50,5,1,181,0,2,0,11,0.13282573223114014,3.6469106674194336
bert,50,5,1,182,1,2,2,0,0.08714530616998672,4.298149585723877
bert,50,5,1,182,1,2,2,1,0.08016223460435867,3.929081916809082
bert,50,5,1,182,1,2,2,2,0.0478280633687973,2.5691370964050293
bert,50,5,1,182,1,2,2,3,0.048973821103572845,3.3419852256774902
bert,50,5,1,182,1,2,2,4,0.051846906542778015,2.662332057952881
bert,50,5,1,182,1,2,2,5,0.024316027760505676,2.6080799102783203
bert,50,5,1,182,1,2,2,6,0.016239292919635773,2.7139039039611816
bert,50,5,1,182,1,2,2,7,0.00167846551630646,1.659462809562683
bert,50,5,1,182,1,2,2,8,0.009999342262744904,1.9373688697814941
bert,50,5,1,182,1,2,2,9,0.021498924121260643,3.405937671661377
bert,50,5,1,182,1,2,2,10,0.0569954439997673,4.052351951599121
bert,50,5,1,182,1,2,2,11,0.14085890352725983,3.509457588195801
bert,50,5,1,183,0,0,1,0,0.14989987015724182,4.465755462646484
bert,50,5,1,183,0,0,1,1,0.1454254686832428,4.178901672363281
bert,50,5,1,183,0,0,1,2,0.08108550310134888,2.863847494125366
bert,50,5,1,183,0,0,1,3,0.09195798635482788,3.617805242538452
bert,50,5,1,183,0,0,1,4,0.04660360887646675,2.9128613471984863
bert,50,5,1,183,0,0,1,5,0.018105220049619675,2.4069182872772217
bert,50,5,1,183,0,0,1,6,0.016214895993471146,2.6922202110290527
bert,50,5,1,183,0,0,1,7,0.002727172104641795,1.8204154968261719
bert,50,5,1,183,0,0,1,8,0.007507325615733862,1.8060405254364014
bert,50,5,1,183,0,0,1,9,0.0252545103430748,3.350804328918457
bert,50,5,1,183,0,0,1,10,0.04458127170801163,4.18797492980957
bert,50,5,1,183,0,0,1,11,0.08012807369232178,3.593649387359619
bert,50,5,1,184,0,3,1,0,0.054272498935461044,4.443035125732422
bert,50,5,1,184,0,3,1,1,0.06223374977707863,4.190353870391846
bert,50,5,1,184,0,3,1,2,0.03167672082781792,2.932224988937378
bert,50,5,1,184,0,3,1,3,0.03328222036361694,3.5960259437561035
bert,50,5,1,184,0,3,1,4,0.04712214693427086,2.8410680294036865
bert,50,5,1,184,0,3,1,5,0.007319656200706959,2.2055227756500244
bert,50,5,1,184,0,3,1,6,0.004279871471226215,2.36808443069458
bert,50,5,1,184,0,3,1,7,0.0005502053536474705,1.7197518348693848
bert,50,5,1,184,0,3,1,8,0.0038487508427351713,1.9067070484161377
bert,50,5,1,184,0,3,1,9,0.007615288719534874,3.3367273807525635
bert,50,5,1,184,0,3,1,10,0.028793860226869583,4.33413553237915
bert,50,5,1,184,0,3,1,11,0.057516880333423615,3.8995139598846436
bert,50,5,1,185,1,1,1,0,0.11324737966060638,4.506715774536133
bert,50,5,1,185,1,1,1,1,0.11154612898826599,4.234263896942139
bert,50,5,1,185,1,1,1,2,0.05632695555686951,2.7488975524902344
bert,50,5,1,185,1,1,1,3,0.07130777835845947,3.582235336303711
bert,50,5,1,185,1,1,1,4,0.04649074375629425,3.0016939640045166
bert,50,5,1,185,1,1,1,5,0.013378556817770004,2.530993938446045
bert,50,5,1,185,1,1,1,6,0.008987816981971264,2.666710615158081
bert,50,5,1,185,1,1,1,7,0.0014146080939099193,1.64457368850708
bert,50,5,1,185,1,1,1,8,0.007497281301766634,1.9955804347991943
bert,50,5,1,185,1,1,1,9,0.013378847390413284,3.4497311115264893
bert,50,5,1,185,1,1,1,10,0.0355105996131897,4.303197860717773
bert,50,5,1,185,1,1,1,11,0.053593896329402924,3.758251190185547
bert,50,5,1,186,1,3,3,0,0.11442484706640244,4.439444065093994
bert,50,5,1,186,1,3,3,1,0.10499121993780136,4.190952777862549
bert,50,5,1,186,1,3,3,2,0.052414827048778534,2.966905117034912
bert,50,5,1,186,1,3,3,3,0.05439651012420654,3.544316291809082
bert,50,5,1,186,1,3,3,4,0.03838324546813965,2.877460241317749
bert,50,5,1,186,1,3,3,5,0.013638649135828018,2.3783035278320312
bert,50,5,1,186,1,3,3,6,0.014866946265101433,2.3779170513153076
bert,50,5,1,186,1,3,3,7,0.006405829451978207,1.5810155868530273
bert,50,5,1,186,1,3,3,8,0.007842689752578735,1.7424030303955078
bert,50,5,1,186,1,3,3,9,0.04019291326403618,3.3716039657592773
bert,50,5,1,186,1,3,3,10,0.09929679334163666,4.145183086395264
bert,50,5,1,186,1,3,3,11,0.09255047142505646,3.163602828979492
bert,50,5,1,187,0,1,0,0,0.09695056080818176,4.328058242797852
bert,50,5,1,187,0,1,0,1,0.09395420551300049,4.017586708068848
bert,50,5,1,187,0,1,0,2,0.049689460545778275,2.5821101665496826
